Region;Country;Latitude;Longitude;Date;Confirmed;Deaths
Yukon;Canada;64.2823;-135;3/29/20;4;2
;Iraq;33;44;2/29/20;13;0
;Sierra Leone;8.460555;-11.779889;2/19/20;0;0
;Equatorial Guinea;1.5;10;4/7/20;16;0
;Fiji;-17.7134;178.065;3/30/20;5;0
;West Bank and Gaza;31.9522;35.2332;2/3/20;0;0
;Nicaragua;12.8654;-85.2072;2/22/20;0;0
;Peru;-9.19;-75.0152;1/25/20;0;0
;Cameroon;3.848;11.5021;4/7/20;658;9
;Albania;41.1533;20.1683;3/27/20;186;8
;Oman;21;57;2/28/20;4;0
;Ecuador;-1.8312;-78.1834;2/29/20;0;0
;Lebanon;33.8547;35.8623;1/26/20;0;0
;Benin;9.3077;2.3158;2/11/20;0;0
;Nepal;28.1667;84.25;3/22/20;1;0
;Armenia;40.0691;45.0382;3/11/20;1;0
;Kosovo;42.602636;20.902977;2/29/20;0;0
;Trinidad and Tobago;10.6918;-61.2225;1/22/20;0;0
;South Africa;-30.5595;22.9375;3/20/20;202;0
;Bolivia;-16.2902;-63.5887;4/1/20;115;7
;Antigua and Barbuda;17.0608;-61.7964;2/11/20;0;0
;Moldova;47.4116;28.3699;3/5/20;0;0
;Lithuania;55.1694;23.8813;1/30/20;0;0
;Israel;31;35;4/7/20;9248;65
;Chad;15.4542;18.7322;2/10/20;0;0
;Madagascar;-18.7669;46.8691;2/7/20;0;0
;Qatar;25.3548;51.1839;3/9/20;18;0
;Ukraine;48.3794;31.1656;2/5/20;0;0
;Saint Kitts and Nevis;17.357822;-62.782998;1/24/20;0;0
;Bahamas;25.0343;-77.3963;2/5/20;0;0
;Dominican Republic;18.7357;-70.1627;4/6/20;1828;86
;Angola;-11.2027;17.8739;2/21/20;0;0
;Poland;51.9194;19.1451;2/22/20;0;0
;Bolivia;-16.2902;-63.5887;1/24/20;0;0
;Ecuador;-1.8312;-78.1834;3/28/20;1823;48
;Denmark;56.2639;9.5018;2/18/20;0;0
;Kuwait;29.5;47.75;3/13/20;80;0
;Hungary;47.1625;19.5033;3/18/20;58;1
;North Macedonia;41.6086;21.7453;3/22/20;115;1
;Hungary;47.1625;19.5033;3/31/20;492;16
;Pakistan;30.3753;69.3451;1/27/20;0;0
;Norway;60.472;8.4689;2/25/20;0;0
;Norway;60.472;8.4689;2/1/20;0;0
;United Arab Emirates;24;54;3/2/20;21;0
;Brunei;4.5353;114.7277;3/13/20;37;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;1/28/20;0;0
;Lithuania;55.1694;23.8813;1/29/20;0;0
;Greece;39.0742;21.8243;1/23/20;0;0
;Central African Republic;6.6111;20.9394;4/6/20;8;0
;Israel;31;35;2/29/20;7;0
;Slovakia;48.669;19.699;2/20/20;0;0
;Slovakia;48.669;19.699;2/19/20;0;0
;Dominica;15.415;-61.371;3/20/20;0;0
;Antigua and Barbuda;17.0608;-61.7964;2/23/20;0;0
;South Africa;-30.5595;22.9375;3/19/20;150;0
;South Africa;-30.5595;22.9375;1/23/20;0;0
;Vietnam;16;108;4/1/20;218;0
;Ecuador;-1.8312;-78.1834;3/16/20;37;2
;Dominica;15.415;-61.371;3/19/20;0;0
;Bolivia;-16.2902;-63.5887;3/21/20;19;0
;Belarus;53.7098;27.9534;2/5/20;0;0
;Serbia;44.0165;21.0059;1/23/20;0;0
;Kuwait;29.5;47.75;3/25/20;195;0
;Slovenia;46.1512;14.9955;3/28/20;684;9
;Mauritania;21.0079;10.9408;1/26/20;0;0
;Oman;21;57;1/27/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;2/20/20;0;0
;MS Zaandam;0;0;2/13/20;0;0
;Chad;15.4542;18.7322;2/22/20;0;0
;Honduras;15.2;-86.2419;1/25/20;0;0
;Israel;31;35;2/17/20;0;0
;Holy See;41.9029;12.4534;3/25/20;4;0
;Antigua and Barbuda;17.0608;-61.7964;3/3/20;0;0
;Paraguay;-23.4425;-58.4438;2/10/20;0;0
;Guatemala;15.7835;-90.2308;2/20/20;0;0
;Djibouti;11.8251;42.5903;1/23/20;0;0
;India;21;78;3/7/20;34;0
;Sweden;63;16;3/25/20;2526;62
;Germany;51;9;3/3/20;196;0
;Belize;13.1939;-59.5432;3/4/20;0;0
;Western Sahara;24.2155;-12.8858;4/7/20;4;0
;Paraguay;-23.4425;-58.4438;3/8/20;1;0
;Syria;34.802075;38.996815;2/11/20;0;0
;Lithuania;55.1694;23.8813;3/26/20;299;4
;Romania;45.9432;24.9668;2/4/20;0;0
;"Korea; South";36;3/16/20;8162;75
;Andorra;42.5063;1.5218;2/9/20;0;0
;Brunei;4.5353;114.7277;3/25/20;109;0
;Iraq;33;44;3/6/20;40;3
;Mexico;23.6345;-102.5528;2/1/20;0;0
;Latvia;56.8796;24.6032;3/1/20;0;0
;Tunisia;34;9;3/11/20;7;0
;Sudan;12.8628;30.2176;3/19/20;2;1
;Syria;34.802075;38.996815;2/23/20;0;0
;North Macedonia;41.6086;21.7453;2/5/20;0;0
;Gabon;-0.8037;11.6094;3/21/20;4;1
;Iraq;33;44;1/28/20;0;0
Western Australia;Australia;-31.9505;115.8605;2/27/20;0;0
;Saudi Arabia;24;45;2/14/20;0;0
;Eritrea;15.1794;39.7823;1/22/20;0;0
;Finland;64;26;3/26/20;958;5
;Bangladesh;23.685;90.3563;3/30/20;49;5
;Hungary;47.1625;19.5033;1/22/20;0;0
;Serbia;44.0165;21.0059;3/30/20;785;16
;Kazakhstan;48.0196;66.9237;2/18/20;0;0
;US;37.0902;-95.7129;2/11/20;12;0
;Holy See;41.9029;12.4534;3/13/20;1;0
;Mozambique;-18.665695;35.529562;2/15/20;0;0
;Argentina;-38.4161;-63.6167;2/7/20;0;0
;Brunei;4.5353;114.7277;2/6/20;0;0
;Sierra Leone;8.460555;-11.779889;3/6/20;0;0
;Nigeria;9.082;8.6753;3/2/20;1;0
;Papua New Guinea;-6.315;143.9555;2/11/20;0;0
;Portugal;39.3999;-8.2245;4/2/20;9034;209
;Colombia;4.5709;-74.2973;2/7/20;0;0
;Grenada;12.1165;-61.679;3/21/20;0;0
;Cuba;22;-80;2/23/20;0;0
;MS Zaandam;0;0;2/25/20;0;0
;Honduras;15.2;-86.2419;4/6/20;298;22
;Niger;17.6078;8.0817;2/26/20;0;0
;Japan;36;138;1/24/20;2;0
;Fiji;-17.7134;178.065;3/7/20;0;0
;Paraguay;-23.4425;-58.4438;2/22/20;0;0
;Poland;51.9194;19.1451;2/10/20;0;0
;Maldives;3.2028;73.2207;3/21/20;13;0
;Afghanistan;33;65;3/1/20;1;0
;Mozambique;-18.665695;35.529562;2/27/20;0;0
;Iraq;33;44;4/6/20;1031;64
;North Macedonia;41.6086;21.7453;3/10/20;7;0
;Mexico;23.6345;-102.5528;2/28/20;1;0
Western Australia;Australia;-31.9505;115.8605;2/15/20;0;0
;Serbia;44.0165;21.0059;3/29/20;741;13
;Czechia;49.8175;15.473;3/2/20;3;0
;US;37.0902;-95.7129;2/23/20;15;0
;Armenia;40.0691;45.0382;3/23/20;235;0
;Tunisia;34;9;3/23/20;89;3
;Serbia;44.0165;21.0059;4/7/20;2447;61
;Finland;64;26;3/14/20;225;0
;Togo;8.6195;0.8248;3/21/20;16;0
;Uruguay;-32.5228;-55.7658;3/25/20;189;0
;Panama;8.538;-80.7821;4/6/20;1988;54
;Austria;47.5162;14.5501;2/5/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/24/20;0;0
;Romania;45.9432;24.9668;2/25/20;0;0
;Suriname;3.9193;-56.0278;4/7/20;10;1
;Holy See;41.9029;12.4534;3/1/20;0;0
;Montenegro;42.5;19.3;2/20/20;0;0
;Uganda;1;32;3/6/20;0;0
;Ireland;53.1424;-7.6921;3/15/20;129;2
;Singapore;1.2833;103.8333;3/21/20;432;2
;Eswatini;-26.5225;31.4659;2/6/20;0;0
;Sudan;12.8628;30.2176;2/5/20;0;0
;Equatorial Guinea;1.5;10;2/25/20;0;0
;Cuba;22;-80;2/11/20;0;0
;Papua New Guinea;-6.315;143.9555;2/23/20;0;0
;Taiwan*;23.7;121;3/5/20;44;1
;Costa Rica;9.7489;-83.7534;3/21/20;117;2
;Ireland;53.1424;-7.6921;3/27/20;2121;22
;Albania;41.1533;20.1683;2/4/20;0;0
;Lebanon;33.8547;35.8623;4/8/20;576;19
;Bangladesh;23.685;90.3563;3/17/20;10;0
;New Zealand;-40.9006;174.886;4/4/20;950;1
;Mali;17.570692;-3.996166;1/25/20;0;0
;Barbados;13.1939;-59.5432;4/3/20;51;0
;Chile;-35.6751;-71.543;4/4/20;4161;27
;Mali;17.570692;-3.996166;2/7/20;0;0
;Brunei;4.5353;114.7277;3/3/20;0;0
;Panama;8.538;-80.7821;3/9/20;0;0
;Madagascar;-18.7669;46.8691;2/20/20;0;0
;Belize;13.1939;-59.5432;4/1/20;3;0
;Argentina;-38.4161;-63.6167;3/4/20;1;0
;Lithuania;55.1694;23.8813;3/14/20;8;0
;Saudi Arabia;24;45;2/26/20;0;0
;Vietnam;16;108;2/27/20;16;0
;Uruguay;-32.5228;-55.7658;3/13/20;0;0
;Jamaica;18.1096;-77.2975;3/5/20;0;0
;Egypt;26;30;2/8/20;0;0
;Greece;39.0742;21.8243;4/8/20;1884;83
;Azerbaijan;40.1431;47.5769;4/3/20;443;5
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/12/20;0;0
;US;37.0902;-95.7129;4/3/20;275586;7087
;Iran;32;53;2/21/20;18;4
;Jordan;31.24;36.51;4/2/20;299;5
;Saint Kitts and Nevis;17.357822;-62.782998;3/18/20;0;0
;Madagascar;-18.7669;46.8691;2/19/20;0;0
;Slovakia;48.669;19.699;3/8/20;3;0
;Brazil;-14.235;-51.9253;2/3/20;0;0
;Sweden;63;16;3/13/20;814;1
;Cambodia;11.55;104.9167;3/3/20;1;0
;Bangladesh;23.685;90.3563;3/29/20;48;5
;Bosnia and Herzegovina;43.9159;17.6791;3/31/20;420;13
;Maldives;3.2028;73.2207;1/24/20;0;0
;Chile;-35.6751;-71.543;3/15/20;74;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;3/8/20;0;0
;Guyana;5;-58.75;4/5/20;24;4
;Sao Tome and Principe;0.18636;6.613081;4/4/20;0;0
;Niger;17.6078;8.0817;4/6/20;253;10
;Saint Lucia;13.9094;-60.9789;3/14/20;1;0
;Namibia;-22.9576;18.4904;3/3/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/11/20;0;0
;El Salvador;13.7942;-88.8965;2/22/20;0;0
;Cote d'Ivoire;7.54;-5.5471;3/22/20;14;0
;Luxembourg;49.8153;6.1296;2/21/20;0;0
;Pakistan;30.3753;69.3451;3/6/20;6;0
;"Korea; South";36;3/28/20;9332;139
;Kyrgyzstan;41.2044;74.7661;2/28/20;0;0
;Kenya;-0.0236;37.9062;1/27/20;0;0
;Cambodia;11.55;104.9167;3/19/20;37;0
;Haiti;18.9712;-72.2852;2/13/20;0;0
;Monaco;43.7333;7.4167;2/11/20;0;0
;Slovenia;46.1512;14.9955;3/16/20;253;1
;Colombia;4.5709;-74.2973;2/21/20;0;0
;Egypt;26;30;2/12/20;0;0
;Switzerland;46.8182;8.2275;2/21/20;0;0
;Ethiopia;9.145;40.4897;1/25/20;0;0
;Japan;36;138;3/31/20;1953;56
;Bahamas;25.0343;-77.3963;3/20/20;3;0
;Saint Lucia;13.9094;-60.9789;3/26/20;3;0
;Haiti;18.9712;-72.2852;2/25/20;0;0
;Cameroon;3.848;11.5021;2/3/20;0;0
;Monaco;43.7333;7.4167;2/23/20;0;0
;Indonesia;-0.7893;113.9213;2/14/20;0;0
;Kosovo;42.602636;20.902977;2/17/20;0;0
;Chad;15.4542;18.7322;2/8/20;0;0
;Bolivia;-16.2902;-63.5887;2/8/20;0;0
;Kosovo;42.602636;20.902977;3/16/20;0;0
;Albania;41.1533;20.1683;1/22/20;0;0
;Bahamas;25.0343;-77.3963;3/19/20;3;0
;Guinea;9.9456;-9.6966;3/21/20;2;0
;Diamond Princess;0;0;2/23/20;691;3
;Liberia;6.4281;-9.4295;2/7/20;0;0
;Georgia;42.3154;43.3569;4/4/20;162;1
;Chile;-35.6751;-71.543;3/27/20;1610;5
Western Australia;Australia;-31.9505;115.8605;4/6/20;460;2
;Egypt;26;30;2/24/20;1;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/31/20;8;0
;Luxembourg;49.8153;6.1296;1/22/20;0;0
;San Marino;43.9424;12.4578;1/29/20;0;0
;Norway;60.472;8.4689;2/13/20;0;0
;El Salvador;13.7942;-88.8965;2/10/20;0;0
;Kyrgyzstan;41.2044;74.7661;2/16/20;0;0
;Gabon;-0.8037;11.6094;1/24/20;0;0
;Bosnia and Herzegovina;43.9159;17.6791;3/18/20;38;0
;Cote d'Ivoire;7.54;-5.5471;3/10/20;0;0
;Malta;35.9375;14.3754;2/23/20;0;0
;Uruguay;-32.5228;-55.7658;2/12/20;0;0
;Kosovo;42.602636;20.902977;3/28/20;91;1
;Cabo Verde;16.5388;-23.0418;2/3/20;0;0
;Togo;8.6195;0.8248;2/13/20;0;0
;Panama;8.538;-80.7821;2/21/20;0;0
;Germany;51;9;3/15/20;5795;11
;Cabo Verde;16.5388;-23.0418;3/10/20;0;0
;Burma;21.9162;95.956;2/10/20;0;0
;Qatar;25.3548;51.1839;3/10/20;24;0
;Saint Kitts and Nevis;17.357822;-62.782998;2/23/20;0;0
;Somalia;5.1521;46.1996;4/7/20;8;0
;Grenada;12.1165;-61.679;4/2/20;10;0
;US;37.0902;-95.7129;3/12/20;1663;40
;Saint Kitts and Nevis;17.357822;-62.782998;2/11/20;0;0
;Suriname;3.9193;-56.0278;3/10/20;0;0
;Equatorial Guinea;1.5;10;3/21/20;6;0
;Cambodia;11.55;104.9167;1/23/20;0;0
;Italy;43;12;3/24/20;69176;6820
;North Macedonia;41.6086;21.7453;4/7/20;599;26
;Burundi;-3.3731;29.9189;2/12/20;0;0
;Rwanda;-1.9403;29.8739;2/13/20;0;0
;Czechia;49.8175;15.473;2/5/20;0;0
;Germany;51;9;3/27/20;50871;342
;Qatar;25.3548;51.1839;3/22/20;494;0
;Finland;64;26;2/25/20;1;0
;Kazakhstan;48.0196;66.9237;3/17/20;33;0
;Mauritius;-20.2;57.5;2/21/20;0;0
;Mozambique;-18.665695;35.529562;3/23/20;1;0
;Finland;64;26;2/13/20;1;0
;Andorra;42.5063;1.5218;2/14/20;0;0
;Poland;51.9194;19.1451;2/2/20;0;0
;Cameroon;3.848;11.5021;3/28/20;91;2
;Honduras;15.2;-86.2419;2/4/20;0;0
;Guatemala;15.7835;-90.2308;3/21/20;17;1
;West Bank and Gaza;31.9522;35.2332;1/30/20;0;0
;US;37.0902;-95.7129;3/24/20;53740;706
;West Bank and Gaza;31.9522;35.2332;1/29/20;0;0
;Togo;8.6195;0.8248;2/25/20;0;0
;Georgia;42.3154;43.3569;2/2/20;0;0
;Bulgaria;42.7339;25.4858;4/7/20;577;23
;Cote d'Ivoire;7.54;-5.5471;2/26/20;0;0
;Gambia;13.4432;-15.3101;2/19/20;0;0
;Niger;17.6078;8.0817;3/9/20;0;0
;Gambia;13.4432;-15.3101;2/6/20;0;0
;Poland;51.9194;19.1451;1/23/20;0;0
;Poland;51.9194;19.1451;3/11/20;31;0
;Italy;43;12;3/12/20;12462;827
;Malaysia;2.5;112.5;3/29/20;2470;35
;Burkina Faso;12.2383;-1.5616;2/9/20;0;0
;Djibouti;11.8251;42.5903;3/7/20;0;0
;Afghanistan;33;65;2/18/20;0;0
;Malta;35.9375;14.3754;2/11/20;0;0
;Belize;13.1939;-59.5432;2/27/20;0;0
;Uruguay;-32.5228;-55.7658;2/24/20;0;0
;Latvia;56.8796;24.6032;2/4/20;0;0
;Monaco;43.7333;7.4167;3/18/20;7;0
;Croatia;45.1;15.2;2/11/20;0;0
;Brazil;-14.235;-51.9253;1/24/20;0;0
;Pakistan;30.3753;69.3451;4/3/20;2686;40
;Uzbekistan;41.3775;64.5853;3/7/20;0;0
;Suriname;3.9193;-56.0278;3/22/20;5;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;3/2/20;0;0
;Taiwan*;23.7;121;3/19/20;108;1
;Italy;43;12;3/1/20;1694;34
;Philippines;13;122;3/19/20;217;17
;Cote d'Ivoire;7.54;-5.5471;2/14/20;0;0
;El Salvador;13.7942;-88.8965;3/29/20;24;0
;Libya;26.3351;17.228331;3/2/20;0;0
;Haiti;18.9712;-72.2852;3/8/20;0;0
;Kazakhstan;48.0196;66.9237;3/29/20;284;1
;Malaysia;2.5;112.5;3/30/20;2626;37
;Zimbabwe;-20;30;3/17/20;0;0
;Mozambique;-18.665695;35.529562;3/11/20;0;0
;Israel;31;35;3/16/20;218;0
;Jamaica;18.1096;-77.2975;4/2/20;47;3
;Kazakhstan;48.0196;66.9237;2/4/20;0;0
;El Salvador;13.7942;-88.8965;3/17/20;0;0
;Belize;13.1939;-59.5432;2/15/20;0;0
;Slovakia;48.669;19.699;4/5/20;485;1
;Cote d'Ivoire;7.54;-5.5471;2/4/20;0;0
;Israel;31;35;3/28/20;3619;12
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/23/20;0;0
;Syria;34.802075;38.996815;3/10/20;0;0
;Ireland;53.1424;-7.6921;1/31/20;0;0
;El Salvador;13.7942;-88.8965;3/30/20;30;0
;Colombia;4.5709;-74.2973;3/16/20;54;0
;Bangladesh;23.685;90.3563;3/1/20;0;0
;Chad;15.4542;18.7322;3/21/20;1;0
;Fiji;-17.7134;178.065;2/28/20;0;0
;US;37.0902;-95.7129;1/24/20;2;0
;Singapore;1.2833;103.8333;1/24/20;3;0
;Egypt;26;30;3/5/20;3;0
;El Salvador;13.7942;-88.8965;3/3/20;0;0
;Belarus;53.7098;27.9534;3/2/20;1;0
Zhejiang;China;29.1832;120.0934;3/8/20;1215;6
;Gambia;13.4432;-15.3101;2/20/20;0;0
;Burma;21.9162;95.956;2/22/20;0;0
;Suriname;3.9193;-56.0278;2/26/20;0;0
;Laos;19.85627;102.495496;2/9/20;0;0
;Mongolia;46.8625;103.8467;2/4/20;0;0
;Zimbabwe;-20;30;3/29/20;7;1
;Namibia;-22.9576;18.4904;1/24/20;0;0
;United Arab Emirates;24;54;2/24/20;13;0
;New Zealand;-40.9006;174.886;1/26/20;0;0
;Belgium;50.8333;4;2/18/20;1;0
Western Australia;Australia;-31.9505;115.8605;3/9/20;4;0
;Montenegro;42.5;19.3;2/19/20;0;0
;New Zealand;-40.9006;174.886;3/14/20;6;0
;Bahamas;25.0343;-77.3963;2/12/20;0;0
;Cabo Verde;16.5388;-23.0418;3/22/20;3;0
;Eswatini;-26.5225;31.4659;3/3/20;0;0
;Antigua and Barbuda;17.0608;-61.7964;3/24/20;3;0
;Botswana;-22.3285;24.6849;1/24/20;0;0
;Azerbaijan;40.1431;47.5769;1/22/20;0;0
;Monaco;43.7333;7.4167;3/31/20;52;1
;Burundi;-3.3731;29.9189;2/24/20;0;0
;Azerbaijan;40.1431;47.5769;3/10/20;11;0
;Kazakhstan;48.0196;66.9237;3/30/20;302;1
;Fiji;-17.7134;178.065;2/16/20;0;0
;Taiwan*;23.7;121;3/20/20;135;2
;Guinea-Bissau;11.8037;-15.1804;4/7/20;33;0
;Colombia;4.5709;-74.2973;3/28/20;608;6
;Guyana;5;-58.75;3/8/20;0;0
;Syria;34.802075;38.996815;3/22/20;1;0
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;3/27/20;0;0
;Uzbekistan;41.3775;64.5853;4/1/20;181;2
;Haiti;18.9712;-72.2852;1/30/20;0;0
;Italy;43;12;2/16/20;3;0
Zhejiang;China;29.1832;120.0934;1/23/20;27;0
;Estonia;58.5953;25.0136;2/28/20;1;0
;Oman;21;57;3/27/20;131;0
;Lithuania;55.1694;23.8813;4/8/20;912;15
;Cabo Verde;16.5388;-23.0418;2/14/20;0;0
;Finland;64;26;1/29/20;1;0
;Pakistan;30.3753;69.3451;3/27/20;1373;11
;Haiti;18.9712;-72.2852;1/29/20;0;0
;Holy See;41.9029;12.4534;1/28/20;0;0
;Greece;39.0742;21.8243;2/24/20;0;0
;Zambia;-15.4167;28.2833;2/24/20;0;0
;Equatorial Guinea;1.5;10;2/13/20;0;0
;Mauritius;-20.2;57.5;1/25/20;0;0
;Senegal;14.4974;-14.4524;2/19/20;0;0
;Estonia;58.5953;25.0136;2/7/20;0;0
;Iraq;33;44;3/16/20;124;10
;Monaco;43.7333;7.4167;2/6/20;0;0
;Zambia;-15.4167;28.2833;3/2/20;0;0
;Denmark;56.2639;9.5018;1/23/20;0;0
;Zambia;-15.4167;28.2833;2/12/20;0;0
;Latvia;56.8796;24.6032;1/25/20;0;0
;Russia;60;90;3/14/20;59;0
;Finland;64;26;1/30/20;1;0
;Bolivia;-16.2902;-63.5887;2/25/20;0;0
;Qatar;25.3548;51.1839;2/14/20;0;0
;Estonia;58.5953;25.0136;2/16/20;0;0
;Ghana;7.9465;-1.0232;3/21/20;19;1
;Belgium;50.8333;4;2/8/20;1;0
;Burundi;-3.3731;29.9189;4/1/20;2;0
;Sudan;12.8628;30.2176;3/20/20;2;1
;Taiwan*;23.7;121;2/8/20;17;0
;Oman;21;57;3/15/20;22;0
;India;21;78;4/4/20;3082;86
;Nigeria;9.082;8.6753;2/15/20;0;0
;Greece;39.0742;21.8243;2/12/20;0;0
;Malawi;-13.254308;34.301525;1/31/20;0;0
;Senegal;14.4974;-14.4524;2/20/20;0;0
;Senegal;14.4974;-14.4524;2/7/20;0;0
;Cyprus;35.1264;33.4299;4/8/20;526;9
;Antigua and Barbuda;17.0608;-61.7964;3/12/20;0;0
;Uruguay;-32.5228;-55.7658;4/5/20;400;5
;Ecuador;-1.8312;-78.1834;2/1/20;0;0
;Iraq;33;44;3/28/20;506;42
;Pakistan;30.3753;69.3451;3/15/20;53;0
;Jordan;31.24;36.51;3/17/20;34;0
;Algeria;28.0339;1.6596;3/21/20;139;15
;Ecuador;-1.8312;-78.1834;1/28/20;0;0
;Bahamas;25.0343;-77.3963;2/24/20;0;0
;Burma;21.9162;95.956;1/26/20;0;0
;Cote d'Ivoire;7.54;-5.5471;3/9/20;0;0
;Russia;60;90;3/26/20;840;3
;New Zealand;-40.9006;174.886;3/26/20;283;0
;Maldives;3.2028;73.2207;2/6/20;0;0
;Zimbabwe;-20;30;3/30/20;7;1
;Dominica;15.415;-61.371;1/23/20;0;0
;Brazil;-14.235;-51.9253;3/12/20;52;0
;Japan;36;138;4/3/20;2617;63
;Liechtenstein;47.14;9.55;3/2/20;0;0
;Bangladesh;23.685;90.3563;4/6/20;123;12
;Moldova;47.4116;28.3699;2/22/20;0;0
;Oman;21;57;4/3/20;252;1
;Suriname;3.9193;-56.0278;2/14/20;0;0
;Bolivia;-16.2902;-63.5887;2/13/20;0;0
;MS Zaandam;0;0;3/21/20;0;0
;Seychelles;-4.6796;55.492;2/8/20;0;0
;Philippines;13;122;3/20/20;230;18
;Laos;19.85627;102.495496;3/24/20;2;0
Zhejiang;China;29.1832;120.0934;3/11/20;1215;6
;Guatemala;15.7835;-90.2308;2/6/20;0;0
;Cameroon;3.848;11.5021;3/16/20;4;0
;Bhutan;27.5142;90.4336;2/23/20;0;0
;Benin;9.3077;2.3158;3/22/20;2;0
;Liechtenstein;47.14;9.55;3/22/20;37;0
;Sierra Leone;8.460555;-11.779889;4/3/20;2;0
;Burundi;-3.3731;29.9189;1/28/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;4/8/20;180;18
;Angola;-11.2027;17.8739;3/16/20;0;0
;Central African Republic;6.6111;20.9394;2/4/20;0;0
;Liechtenstein;47.14;9.55;3/10/20;1;0
;Bahrain;26.0275;50.55;3/27/20;466;4
;Sri Lanka;7;81;4/8/20;189;7
;Armenia;40.0691;45.0382;2/27/20;0;0
;Guinea;9.9456;-9.6966;4/7/20;144;0
;Iceland;64.9631;-19.0208;1/22/20;0;0
;Uruguay;-32.5228;-55.7658;1/28/20;0;0
;Ghana;7.9465;-1.0232;2/9/20;0;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/2/20;0;0
;Nigeria;9.082;8.6753;2/27/20;0;0
;Benin;9.3077;2.3158;1/22/20;0;0
;Czechia;49.8175;15.473;3/17/20;396;0
;Azerbaijan;40.1431;47.5769;2/1/20;0;0
;Benin;9.3077;2.3158;3/10/20;0;0
;Eritrea;15.1794;39.7823;2/6/20;0;0
;Brazil;-14.235;-51.9253;3/24/20;2247;46
;Moldova;47.4116;28.3699;2/10/20;0;0
;Bahrain;26.0275;50.55;3/15/20;214;0
;Cabo Verde;16.5388;-23.0418;2/26/20;0;0
;Laos;19.85627;102.495496;3/12/20;0;0
;Bahrain;26.0275;50.55;1/27/20;0;0
;Thailand;15;101;3/4/20;43;1
;Burma;21.9162;95.956;3/6/20;0;0
;Italy;43;12;2/28/20;888;21
;Zimbabwe;-20;30;4/8/20;11;3
;Angola;-11.2027;17.8739;4/2/20;8;2
;Bhutan;27.5142;90.4336;2/11/20;0;0
;Uganda;1;32;2/9/20;0;0
;Armenia;40.0691;45.0382;2/15/20;0;0
;"Korea; South";36;2/6/20;19;0
;Diamond Princess;0;0;3/7/20;706;6
;Papua New Guinea;-6.315;143.9555;2/5/20;0;0
;Fiji;-17.7134;178.065;4/4/20;12;0
;Qatar;25.3548;51.1839;2/26/20;0;0
;Rwanda;-1.9403;29.8739;2/25/20;0;0
;Botswana;-22.3285;24.6849;4/8/20;6;1
;Austria;47.5162;14.5501;1/22/20;0;0
;South Sudan;6.877;31.307;2/8/20;0;0
;Angola;-11.2027;17.8739;3/28/20;5;0
Zhejiang;China;29.1832;120.0934;3/23/20;1238;6
;Czechia;49.8175;15.473;3/29/20;2817;16
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;1/27/20;0;0
;Mozambique;-18.665695;35.529562;3/5/20;0;0
;Mongolia;46.8625;103.8467;2/23/20;0;0
;Belgium;50.8333;4;3/3/20;13;0
;Rwanda;-1.9403;29.8739;2/9/20;0;0
;Syria;34.802075;38.996815;2/24/20;0;0
;Bolivia;-16.2902;-63.5887;3/22/20;24;0
;Guyana;5;-58.75;3/17/20;7;1
;Tunisia;34;9;4/8/20;628;24
;Namibia;-22.9576;18.4904;4/2/20;14;0
;Uruguay;-32.5228;-55.7658;2/1/20;0;0
;Eswatini;-26.5225;31.4659;3/10/20;0;0
;Iran;32;53;3/2/20;1501;66
;Sri Lanka;7;81;4/6/20;178;5
;Timor-Leste;-8.874217;125.727539;2/19/20;0;0
;Bhutan;27.5142;90.4336;2/13/20;0;0
;Mauritius;-20.2;57.5;3/4/20;0;0
;Haiti;18.9712;-72.2852;2/14/20;0;0
Yukon;Canada;64.2823;-135;2/28/20;0;0
;Ethiopia;9.145;40.4897;3/21/20;9;0
;Timor-Leste;-8.874217;125.727539;2/20/20;0;0
;Laos;19.85627;102.495496;3/14/20;0;0
;Bangladesh;23.685;90.3563;2/2/20;0;0
;Estonia;58.5953;25.0136;3/30/20;715;3
;Dominican Republic;18.7357;-70.1627;2/1/20;0;0
;Guatemala;15.7835;-90.2308;2/21/20;0;0
Yukon;Canada;64.2823;-135;2/16/20;0;0
;Brunei;4.5353;114.7277;3/12/20;11;0
;Mongolia;46.8625;103.8467;2/11/20;0;0
;Nepal;28.1667;84.25;1/26/20;1;0
;Libya;26.3351;17.228331;3/14/20;0;0
;Malaysia;2.5;112.5;2/29/20;25;0
;Andorra;42.5063;1.5218;4/5/20;501;18
;Lebanon;33.8547;35.8623;2/15/20;0;0
;Malaysia;2.5;112.5;2/5/20;12;0
;Syria;34.802075;38.996815;2/12/20;0;0
;Diamond Princess;0;0;3/21/20;712;8
